"himachal Pradesh","0","tue feb 25 06:47:12 +0000 2020"," ndtv not an medium house any more ndtv running like and ngo funded by breaking india force ndtv totally exposed during article370 amp caa protest why pakistan like ndtv more than their own i have decided, whoever will go"
"himachal Pradesh","0","tue feb 25 06:43:28 +0000 2020"," at the end , sharukh holding a gun and threatening a policeman should be equally condemned by leftist instead of calling him a caa protestor"
"himachal Pradesh","0","tue feb 25 06:33:11 +0000 2020"," please stop calling them caa protestors , they are simply antinationals threatening policeman with gun and indulging in riot to defame india during trump visit"
"himachal Pradesh","0","tue feb 25 06:22:38 +0000 2020"," it depressing how shahrukhmuslimterrorist is firing and threatening an unarmed individual police officer if it wa viceversa i think the internet would be flooding with slogan against police secular hindu protesting against caa this should be slap in your face"
"himachal Pradesh","2","tue feb 25 06:17:48 +0000 2020"," people who opposing cabbill is not coming to debate and discus , they rather like throw stone because they dont have any valid reason to protest ha already announced the reward for the one who prof caa can cause any effect to indian muslim plz if any"
"himachal Pradesh","0","tue feb 25 05:33:00 +0000 2020"," hahaha the trump administration rolled out a new immigration policy on monday that bar people deemed likely to require government benefit such a housing and food assistance from obtaining permanent residency in the united state now he cant oppose caa"
"himachal Pradesh","0","tue feb 25 05:27:03 +0000 2020"," who is doing drama from 2 months,we all know protesting and creating chaos in the country for no reason from pm to hm,it is said caa is not against any indian but people who hate will hate amp zahil ko kaun samjha skta hai jaha mann k"
"himachal Pradesh","6","tue feb 25 04:26:03 +0000 2020"," privilege amp special treatment enjoyed by the minority community in india they have been holding the nation to ransom in the garb of caa and the govt is suffering from mute spectator syndrome because the govt doesnt want it to be seen a antiminority"
"himachal Pradesh","0","tue feb 25 03:29:27 +0000 2020"," also critisize, show your anger and unhappiness with people wrongfully blocking road opposing caa why find mistake only in the unbalanced statement of people opposing the dharnas stop former, nothing like later indianpolitics anticaa anticaaprotests anticaanrcnpr"
"himachal Pradesh","0","tue feb 25 03:22:30 +0000 2020"," 87 this is an interesting case with reference to caa undividedindia and government responsibility prior to partition indian pakistani enjoyed free access right to whole india but after partition reaching nankana gurudwara need passpo"
"himachal Pradesh","0","tue feb 25 02:22:45 +0000 2020"," muslim society is on the verge of getting devided because the rational among them dont see any reason to get worked up on account of caa and the irrational will still use it a pretext to create disturbance which eventually may harm all indian"
"himachal Pradesh","2","tue feb 25 02:22:01 +0000 2020"," this happened becoz radicalislamicterrorism group who dont like article370 abortion ramtemple tripletalaqbill caa nprnrc indian culture all these decision are for the country but this com is against these and hence being a"
"himachal Pradesh","0","tue feb 25 02:08:08 +0000 2020"," funny thing they fight for caa where no indian are affected but illiterate do not read they read act from backwards reverse , so do not interpret act and throwing stone one head police killed amp 33 year old muslim"
"himachal Pradesh","0","tue feb 25 02:06:11 +0000 2020"," if i say boycot muslim then ot will be communalso let start a movement of boycoting anti caa people socially and financially it is very easy of we do it in our daily practice delhiburning delhipolice delhiriots bhajanpura caa caanrcprotests muslim ratanlal"
"himachal Pradesh","0","tue feb 25 01:59:52 +0000 2020"," mean while congress supporter are agitating bcz they have been told caa is congressamendmentact and the party is being dissolved by govt this will further increase unemployment ðÿ˜‚ðÿ˜‚ðÿ˜‚incindia"
"himachal Pradesh","0","tue feb 25 00:54:08 +0000 2020"," let not call them anti caa let just call them islamist who do not want to acknowledge the suffering and persecution of religious minority in india neighbouring islamic country and for whom india is the natural refuge"
"himachal Pradesh","0","tue feb 25 00:10:25 +0000 2020"," get this straight your pseudo secularism is a much responsible for these riot and unfortunate death a are the islamic jihadis hiding behind the democratic veil of anti caa protest your pseudo secularism is the veil d"
"himachal Pradesh","0","mon feb 24 23:28:13 +0000 2020"," so what protestors and the opposition who are protesting against caa is not about muslim of india but about muslim of neighbouring country who are in india so we are talking about economic migrant, then the debate is about hidden agenda no wonder voter vote for modi"
"himachal Pradesh","0","mon feb 24 23:16:02 +0000 2020"," you lost my complete respect in your latest in the series of last week tonight, youve been selective in reporting fact about the protest against caa and nrc in fact, youve spread outright lies, and have wrapped humor around misinfor"
"himachal Pradesh","0","mon feb 24 21:36:52 +0000 2020"," caa is not anti muslim but i think it should be made and violent muslim should be kicked out of the country india doesnt need such hateful people ratanlal"
"himachal Pradesh","0","mon feb 24 21:27:36 +0000 2020"," abey gandu abc padne ke pehle xyz pe kyun ja raha hai anti caa mean antihindu jihadi and nothing else that wa clear on day 1 it is clear you havent learnt that first"
"himachal Pradesh","0","mon feb 24 20:46:30 +0000 2020"," pm sir, ji, how are you able to sleep tonight with the capital burning and so much hate flowing in the country, especially by some of leader it time to do some thing right, please talk to people, they are also yours delhiviolence caa"
"himachal Pradesh","0","mon feb 24 20:24:41 +0000 2020"," delhiburns i dont understand can some1 explain after law have been passed since dec caa coming on road and protesting cant make a diff it is only leading to violence if u all are against this law file a pil in supreme court or have peaceful protest y so much violence needed"
"himachal Pradesh","0","mon feb 24 20:00:54 +0000 2020"," there is no islamicterrorism or hinduterrorism in delhiviolence the caa brought just to create disturbance and riot between two community it time to wake up before it too late and stop delhiburning delhipolice"
"himachal Pradesh","0","mon feb 24 19:01:55 +0000 2020"," no nrc caa uncitizens nobody will not be withdrawn and one minority want to equate infiltrator over 10x with refugee languishing decade there is global peddling of this a a noble protest excuse me, it militancy caa shaheenbagh jaffarabad maujpur"
"himachal Pradesh","0","mon feb 24 18:37:08 +0000 2020"," gave timely ultimatum of until after trump’s india visit but people like you have given ultimatum of gazwaehind since 1947 and still you’re not even close to achieving it caa caaprotests"
"himachal Pradesh","0","mon feb 24 17:58:25 +0000 2020"," please stop calling them anti caa let call them what thry are anti hindu they dont know a bit about caa they just hate the fact that hindu are not giving them their city and country peacefully"
"himachal Pradesh","1","mon feb 24 17:49:22 +0000 2020"," rt now, no secular will come forward none of the university is going to condemn this this is the real face of our peace…"
"himachal Pradesh","0","mon feb 24 17:45:42 +0000 2020"," t 411 he wa neither a so called procaa nor anticaa he wa just doing his duty for the country death of constable ratan lal is not just regrettable and condemnable, it is a matter of shame for all of u involved in public life on either side condolence and shanti caa"
"himachal Pradesh","1","mon feb 24 17:23:31 +0000 2020"," why r u supporting those illiterate caa protester this work is illegal and for this violence you are the one responsible bcoz of u ppl are now hating each other we talk of unity and then ppl like u come and intrude to d"
"himachal Pradesh","0","mon feb 24 17:19:27 +0000 2020"," your gun totting man, threatening the police and firing 8 round have been identified a an anti caa protester named sharukh he must be the son of the local school headmaster who is unemployed unable to find a job in this economic mess created b"
"himachal Pradesh","0","mon feb 24 17:06:29 +0000 2020"," whether it pro caa or anti caa, the reality is the situation is fued up on ground, law and failed completely both way"
"himachal Pradesh","2","mon feb 24 16:44:28 +0000 2020"," a tomb of muslim saint set ablaze by pro caa protestors in bhajanpura area, stone pelting continues unabated and police is watching everything a a bystander"
"himachal Pradesh","0","mon feb 24 16:41:26 +0000 2020"," this thread will clear your understanding on caa it will puncher the leftist and islamist theory that it discriminatory they are making their argument based on art 14, art 15 amp art 21 caanrcprotest cabbill2019 caa2019 caanrcsupport citizenshipamendmentbill"
"himachal Pradesh","0","mon feb 24 16:37:06 +0000 2020"," international news site are tweeting one photo where a m is on the ground countless video and photo floating around of the opposite scenario, life lost in today peaceful protest but they cant show that fucking imbecile caa delhi"
"himachal Pradesh","0","mon feb 24 16:28:44 +0000 2020"," it ha been another blot in the history of what defines india, it secularism and democracy the soul of india is bleeding out of violence and communal hatred delhiviolence india delhiburning caa delhiriots delhiisburning"
"himachal Pradesh","0","mon feb 24 16:10:38 +0000 2020"," it a battle between democratic mean and undemocratic mean caa wa passed by democratic means, protest against it wa also democratic continuing to protest affecting general public to repeal caa is undemocratic"
"himachal Pradesh","0","mon feb 24 16:10:09 +0000 2020"," i really urge to the people of india to abandon any issue on religion asap no one is getting affected more but our own country hindu or muslims, we all bleed red,we all raise kid and hope for better future for ourselves we are equal ðÿ‡®ðÿ‡³ delhiviolence delhiriots caa"
"himachal Pradesh","0","mon feb 24 16:04:30 +0000 2020"," i am harmless for any indian muslim but they are unnecessary protesting and wasting their time becasue i am not going to go i am for religious prosecuted amp discriminated people who want indian citizenship muslim cannot be prosecuted in muslim majority country caa"
"himachal Pradesh","0","mon feb 24 15:38:56 +0000 2020"," not disclosed i think that police will present him before duty magistrate after 6 tomorrow evening right before 24 hour deadline fixed by law a anti caa protester and a young neta from a rich family they want to get out"
"himachal Pradesh","1","mon feb 24 15:38:54 +0000 2020"," now, no secular will come forward none of the university is going to condemn this this is the real face of our peaceful protestors shame on you 37 police men injured and 1diedðÿ˜¢ delhiisburning delhiviolence caa"
"himachal Pradesh","0","mon feb 24 15:25:56 +0000 2020"," introspect how much youre and like of you stupidsofindianpolitics who keep provoking the innocent public on a non issue if caa shameonyou you provoke jnuviolence you provoked jamiaviolence and then hide under the disguise of free"
"himachal Pradesh","0","mon feb 24 15:21:17 +0000 2020"," if this turn out to be a hindumuslim situation, the blood is on the hand of fear monger and provoking leech like anurag kashyap, swara bhasker amp kunal kamra bjp did not polarise anyone with caa these asshole did caa delhiburning"
"himachal Pradesh","0","mon feb 24 14:48:51 +0000 2020"," govt will act when hindu will unite and raise their voice in support of caa"
"himachal Pradesh","12","mon feb 24 14:46:59 +0000 2020"," time for balancing act is over every law abiding life men in uniform and citizen matter the coward who killed the police officer will b arrested what about news trader shud they b booked for creating civil unrest caa"
"himachal Pradesh","2","mon feb 24 14:30:08 +0000 2020"," the violent anti caa mob are burning the country but our government will not do anything to stop them i wish they would have sent crpf amp indian army to control them and destroy those bastard rioter delhiburning"
"himachal Pradesh","0","mon feb 24 14:20:25 +0000 2020"," shocked and saddened by the unlawful unruly and worst job of protestors of caa which took life of our country’s head constable now who is responsible for his death and damage caused to his family member"
"himachal Pradesh","0","mon feb 24 14:17:50 +0000 2020"," how many of these journalist who are sermonizing government and passing blatantly biased view ever tried to educate the gullible people about the truth of caa they are simply running their shop and adding fuel to fire shame on sickmedia caa isupportcaa hinduphobia"
"himachal Pradesh","0","mon feb 24 14:08:37 +0000 2020"," the ultimate plan of caa is to harass muslim and the poor of this country the intent is to take away their voting right and make it easy for bjp to win election smoothly what bjp didnt expect, wa the massive backlash from nonmuslims nocaanonrcnonpr down with fascism"
"himachal Pradesh","0","mon feb 24 14:02:30 +0000 2020"," anti caa sponsor and rioter are well aware that caa doe not take away anybodys citizenship,yet they are creating unrest and indulging in hooliganism , fear mongering now govt should take stern action against those responsible in creating unrest ji"
"himachal Pradesh","2","mon feb 24 13:57:05 +0000 2020"," opposing caa is radical islamic terrorism and it should be dealt ruthlessly with all might of state we cant tolerate killing of and arsoning of public property police should be armed with modern gun and sufficient number of bullet to encounter terrorist"
"himachal Pradesh","1","mon feb 24 13:04:50 +0000 2020"," dear world pls note i am muslim of india we are peacefully protesting for our right against caa the r our hm pm and their supporter unnecessarily creating violence there will be genocide in india speak up for u chandbagh"
"himachal Pradesh","0","mon feb 24 12:53:58 +0000 2020"," illegal immigrant showing their original identity and once again proved why caa is necessary i confirmed it just a plan to make negative image of this country infront of trumpindiavisit if delhi apply yogiadityanath s way,"
"himachal Pradesh","0","mon feb 24 12:18:30 +0000 2020"," effing shame that there are no consequence for presstitutes and bollytards on being wrong and getting the entire country into hysteria against a law that ha no impact to citizen of india, irrespective of any race, religion, faith caa"
"himachal Pradesh","2563","mon feb 24 12:13:34 +0000 2020"," rt myth india is the world’s largest democracy reality india now restricts citizenship on religious ground islam…"
"himachal Pradesh","26","mon feb 24 12:10:51 +0000 2020"," delhi is burning , and every medium channel is showing trump strolling in taj mahal caa seriously dark day are ahead for our country"
"himachal Pradesh","0","mon feb 24 12:04:52 +0000 2020"," these are only stupid uneducated people who didnt no a little about economy and they are trying to teach government about the economy growth if they really want country should grow in all parameter then they must support country soverign activity caa isupportcaa"
"himachal Pradesh","0","mon feb 24 12:01:10 +0000 2020"," i guess you idiotic discourse come to an end if you are running away from my argument and ignoring the supreme court that can take back caa and i take that for you amit shah word have no sense great"
"himachal Pradesh","2","mon feb 24 10:55:06 +0000 2020"," rt these protester need to be given the ideal treatment secularism and all is fine, but you can’t hold the country hostage b…"
"himachal Pradesh","0","mon feb 24 10:48:22 +0000 2020"," dont know what home minister is waiting for deploy army and pa the shoot at sight order wherever these fake n violent protest are happeningor atleast give yogi adityanath an opportunity to deal this issue in delhi jaffarab"
"himachal Pradesh","2","mon feb 24 10:44:51 +0000 2020"," these protester need to be given the ideal treatment secularism and all is fine, but you can’t hold the country hostage because you are a bunch of retarded asshole caa"
"himachal Pradesh","1","mon feb 24 10:25:12 +0000 2020"," rt even a kid can understand this devide and rule chronology sc order nrc in assam 19 lakh left out15 lakh hindu…"
"himachal Pradesh","0","mon feb 24 07:28:08 +0000 2020"," must tell and to control the situation, asap otherwise, kejriwal will keep telling delhi police is under center and caa is central government issue"
"himachal Pradesh","0","mon feb 24 06:39:46 +0000 2020"," there are old uncle yelling randomly jao fir pakistan me and then there are people yelling in caa rally pakistan zindabad where are the uncle of jao pakistan fir now i dont support caa but this kinda protest is bullshit anticaa caanrcnpr caa cab"
"himachal Pradesh","0","mon feb 24 05:41:19 +0000 2020"," a celebrity shall be punished for influencing the thought of common public everyone ha the right to speak and to make their opinion but when many people follows you they should be cautious in speaking anything why so much of"
"himachal Pradesh","3","mon feb 24 05:32:05 +0000 2020"," rt all urbannaxals protesting caa fully understand it they just want to us…"
"himachal Pradesh","5","mon feb 24 05:30:16 +0000 2020"," rt i am proud of today’s youth for raising their voice against divisive politics of caa, unconstitutional brutality agai…"
"himachal Pradesh","0","mon feb 24 04:15:51 +0000 2020"," and even you are supporting this nonsense and it going like shaheenbagh for sure i near future we will face biggest problem like european country because it just caa there is nothing about indian people"
"himachal Pradesh","0","mon feb 24 04:10:29 +0000 2020"," i’ll leave this country by end of this year if this government fails to fix the issue in delhi which i have been facing on daily basis on road and on internet due to anti caa protest"
"himachal Pradesh","0","mon feb 24 03:59:59 +0000 2020"," this is to clarify a false narrative whch is being spread by medium amp bjps itcell that caa doesnt affct the indian citizens, truth caa in itself is toothless unless a massive nprnrc excercise carried out and citizen and outsider clearly distinguished"
"himachal Pradesh","4","mon feb 24 03:29:22 +0000 2020"," this decision of kapilmishra wa very good it is a very good decision we will come in support of kapilmishra and the campaign will be launched against those who are sitting on road jamming in support of caa isupportka"
"himachal Pradesh","1","mon feb 24 02:10:23 +0000 2020"," this is aligarh in uttarpradesh mobile interned closed a peaceful anti caa protestors burnt and looted shop of sikh and hindu they also attacked private car of a policeman in uniform travelling with family"
"himachal Pradesh","0","mon feb 24 01:29:39 +0000 2020"," like her religion islam doe not understand other region these follower of saudi arabia will never be part of hindustani culture it is just not knowledge a mostly this kaum is of puncture wala and mechanic caa"
"himachal Pradesh","1","mon feb 24 00:42:10 +0000 2020"," more power to i can sense the uneasiness when encountered by logic and fact i thought sb would come prepare rubika should have also asked, how many page are there in caa sb would have had gone violent and hysterical"
"himachal Pradesh","0","mon feb 24 00:34:08 +0000 2020"," did you finally read the draft of caa and found out where do you find the provision in nrc in thin air just like your logic"
"himachal Pradesh","0","sun feb 23 22:37:17 +0000 2020"," one of the sure shot way to get govt attention is for shaheenbaghprotest or to go to their bank tmw and withdraw all their money replicate this model across country poora system hil jayega arrestkapilmishra caanrcnpr caanrcprotests caa"
"himachal Pradesh","0","sun feb 23 21:54:22 +0000 2020"," the second biggest majority can hold the nation to ransom for something a innocuous, overdue amp justified a caa, get a big section of medium behind it and violate law with impunity, not for day but for month and repeat it across c"
"himachal Pradesh","0","sun feb 23 21:30:59 +0000 2020"," caa caa which ha nothing to do with indian muslim but indian muslim leader leaning towards pakistan and saudi arabia in return for large sum of hawala cash for them and their family are willing to become traitor to their own country which g"
"himachal Pradesh","0","sun feb 23 19:14:30 +0000 2020"," well isnt the same logic caa will protect hindus, sikhs, buddhist and sikh being persecuted in three islamic country swara what about muslim caa but we are taking about folk being tortured by muslim in some of the countrie"
"himachal Pradesh","0","sun feb 23 19:14:01 +0000 2020"," why these lady are protesting for pakistani intruder and rohangiyas caa is not effect any citizen any caste of india than why they taking this unlawful step please give them right information about caanrcnpr don"
"himachal Pradesh","0","sun feb 23 19:08:44 +0000 2020"," well isnt the same logic caa will protect hindus, sikhs, buddhist and sikh being persecuted in three islamic country swara what about muslim caa but we are taking about folk being tortured by muslim in some of the countri"
"himachal Pradesh","0","sun feb 23 17:08:53 +0000 2020"," u must be ashamed of urself caa is basically for hindu sindhi and sikh of other country and u are protesting against them i m from sindhi community and knew the situation of sindhi in pakistan, their woman daug"
"himachal Pradesh","0","sun feb 23 16:56:24 +0000 2020"," no country or it’s government can ever take biased decision in such sensitive issues, and it clear in the caa a well,this act is necessary we have to decide wether we need to be a part of these protest bur"
"himachal Pradesh","1","sun feb 23 16:56:20 +0000 2020"," rt saveelectoraldemocracy congress, aap, aimim are primarily responsible to instigate mob to violence and hold the country…"
"himachal Pradesh","3","sun feb 23 16:11:34 +0000 2020"," rt and should our judiciary not take a suomoto cognisance of such unwarranted amp unjustified protest against caa amp give cle…"
"himachal Pradesh","0","sun feb 23 15:36:00 +0000 2020"," i am caa and have come to stay in india i have not come to india to go due to protest because i am need of the country for the religious persecuted minority in other country i will be here forever whatever happens thank you"
"himachal Pradesh","0","sun feb 23 15:17:40 +0000 2020"," fuck with your logic i have all the document of my father and grandfather even if i fail with caa because i am hindu i am already safe i worry for the poor and uneducated muslim i dont want any poor indian to suffer so to th"
"himachal Pradesh","0","sun feb 23 14:55:51 +0000 2020"," stand with you in demanding npr and nrc implementation wo delay 15 v 100 give clue to muz number may be more country shd get actual figure caa protest are veiled attempt to legitimize stay rohingya illegals idea behind easy gue"
"himachal Pradesh","0","sun feb 23 14:27:14 +0000 2020"," and what a retweet who want indian minority thrown out stop false narrative caa only talk abt persecuted minority in jahil country like pak af and bd"
"himachal Pradesh","1","sun feb 23 14:08:25 +0000 2020"," rt event shaheenbaghprotest purpose show their strength, block road and vent their frustration triple talaq, ram mandi…"
"himachal Pradesh","0","sun feb 23 13:55:32 +0000 2020"," suspending internet is nothing but draconian and undemocratic, it not done by other democratic country aligarh india caa"
"himachal Pradesh","0","sun feb 23 13:47:40 +0000 2020"," which you cant understand without explainatuon and you people claim that i have read the lawcaaðÿ˜‚ðÿ˜‚ you cant understand that the word person implies to a foreigner toofugitive you come back you couldnt an"
"himachal Pradesh","0","sun feb 23 13:16:18 +0000 2020"," yes i am against caa i am against that each and every activity which use for trying to sapration in country yes i am antibjp"
"himachal Pradesh","1","sun feb 23 13:10:01 +0000 2020"," rt jafrabad until medium stop appreciating these socalled activist for me they are brainwashed on name of religion and th…"
"himachal Pradesh","0","sun feb 23 13:05:26 +0000 2020"," these anti caa rioter cum protester are testing patience of and hope everything will be under controlled caa"
"himachal Pradesh","0","sun feb 23 12:58:53 +0000 2020"," those who pelt stone are not doing so to save life but to take life hence may be incapacitated in we way possible if greater number of people come out for caa support, then anticaa protest will b wound up and naturally so bcos right to protest is valid,so is constitution"
"himachal Pradesh","0","sun feb 23 12:52:29 +0000 2020"," these people dont care about rule and law of the country these people dont care about fellow indian problem by objecting caa these people support persecution of non muslim these shaheen baghs are anti nationals, these people should b"
"himachal Pradesh","0","sun feb 23 12:13:36 +0000 2020"," sir, we have process for anyone who are being mistreated in their country to seek citizenship there is no need for caa and why exactly doe this atrocity end in 2014 let’s think and understand the ulterior motif h"
"himachal Pradesh","0","sun feb 23 11:37:03 +0000 2020"," i can personally send him 10 cr sign that he shouldnt be active in tn politics nd instead behind the bar but country doesnt run with signature but with law educated pissful moron and rice baggies dont understand caa is a law and np"
"himachal Pradesh","0","sun feb 23 11:25:03 +0000 2020"," this is narcissism ha literally brainwashed herself into believing and acting a if caa and npr are draconian this ha basis in nlp maybe she ha attended a workshop but it show the unfathomable depth of her ignorance t"
"himachal Pradesh","1","sun feb 23 10:41:35 +0000 2020"," rt i feel the only solution for such protest where muzlim woman are protesting, instead rollback of caa, i demand goi and"
"himachal Pradesh","0","sun feb 23 10:33:07 +0000 2020"," hi i like your acting but now you leave acting and gone another way dont scary caa swarabhaskar join politics and make mad swarabhaskar admitted in hospital because she lost mind save save swara thanks"
"himachal Pradesh","0","sun feb 23 10:24:47 +0000 2020"," i like your acting but now u r mad about caa please go in hospital and operation your mind"
"himachal Pradesh","0","sun feb 23 10:23:02 +0000 2020"," u have no mind read caa bill understand , read and speak"
"himachal Pradesh","0","sun feb 23 10:06:01 +0000 2020"," read the caa first dont lie, spread misinformation and unwarranted fear u say stateless when the caa is not about any citizen of india, doesnt concern any in"
"himachal Pradesh","1","sun feb 23 10:00:06 +0000 2020"," article370 done rammandir done caa done congratulation and hope ll improve gdp economy in upcoming day congfornasbandi karte rho à¤®à¥‹à¤¦à¥€à¤ªà¤¹à¤²à¥‡à¤¦à¥‡à¤¶à¤•à¤¾à¤¸à¥‹à¤šà¥‹ karte rote rho"
"himachal Pradesh","1","sun feb 23 09:58:05 +0000 2020"," actually, swara doe not know even a single word about caa she is only a puppet and working for money only the country doe not matter for her"
"himachal Pradesh","0","sun feb 23 09:25:16 +0000 2020"," by shaheen bagh experiment shantidoots want to test the limit of democracy in india with the support of grand old party, ncp, communists, tmc and so called liberal on caa which is not even remotely concerned with them"
"himachal Pradesh","0","sun feb 23 09:20:11 +0000 2020"," afaik, christianity is not a south asian religion yet they are also beneficiary of caa intended to give security and dignity to all main religiously persecuted minority in 3 neighboring islamist country but obviously you dont underst"
"himachal Pradesh","0","sun feb 23 08:55:11 +0000 2020"," he wa not on picnic like you they even dont have any leader so to whome will govt or supremecourt will talk to this is causing a grate problem to local please do not do this stop it and i assure you caa will not throw you out of country and your all right are saif"
"himachal Pradesh","0","sun feb 23 08:53:50 +0000 2020"," another protest without permission and notice this is unconstitutional not caa"
"himachal Pradesh","1","sun feb 23 08:14:05 +0000 2020"," rt scriwed like anything a she is completely unware of caanrc at all rubikaliyaquat is trem…"
"himachal Pradesh","1","sun feb 23 07:27:49 +0000 2020"," event shaheenbaghprotest purpose show their strength, block road and vent their frustration triple talaq, ram mandir, article 370 in the name of caa organiser sarjeel imam, congress and aap behind the scene financer pfi future implication avoid npr, ucc etc"
"himachal Pradesh","3","sun feb 23 07:24:20 +0000 2020"," all urbannaxals protesting caa fully understand it they just want to use it to spread misinformation and incite minority and sickular hindu against govtðÿ¤£"
"himachal Pradesh","3","sun feb 23 07:18:19 +0000 2020"," and should our judiciary not take a suomoto cognisance of such unwarranted amp unjustified protest against caa amp give clear directive to govt for action against protester who are creating roadblock in disrupting normal life of the society a tough action warranted"
"himachal Pradesh","1","sun feb 23 07:01:25 +0000 2020"," u and european nation have failed to prevent human right violation and persecution of religious minority in pakistan, afghanistan and bangladesh when india try to highlight this persecution by enacting caa, these country have prob"
"himachal Pradesh","2","sun feb 23 06:49:08 +0000 2020"," how can d nation stay mute to the entry of illicit and illegal aliensimmigrants who are already a burden on our water, food, roads, housing, healthcare, infrastructure, unorganised employment, besides engaging in drug trafficking, crime, burglary amp antinational activity caa"
"himachal Pradesh","0","sun feb 23 06:39:55 +0000 2020"," there is a thin line of difference between extreme dissent and sedition and understand people wether left or right they are inculcating dangerous dissent within individual which can lead to seditioni dont support nor do i oppose caa and nrc mathematicianswara caa"
"himachal Pradesh","2","sun feb 23 06:31:17 +0000 2020"," what the architect of protest against caa are doing is an open assault on the sovereignty and solidarity of india by orchestrating a highly camouflaged and divisive agenda under the garb of dissent and democratic right to protest"
"himachal Pradesh","0","sun feb 23 06:30:30 +0000 2020"," release ardra and amulya arrest modi and amit shah instead swara bhaskar thank you so much for raising your voice against fool like rubika liyaquat swarabhaskar caa modimustresign amitshahmustresign indiaagainstcaanrcnpr ardra amulya sundaymotivation"
"himachal Pradesh","0","sun feb 23 06:26:29 +0000 2020"," have you posted about cost burden on our country due to npr and caa"
"himachal Pradesh","1","sun feb 23 06:24:51 +0000 2020"," nzvind nzvsind wellington india coronavirius bcci rishabhpant prithvishaw sachintendulkar modi caa dhoni kohli askstar jadeja with recent failures, not utilising opportunity and poor footwork, do you think prithvi shaw is the new sachin tendulkar"
"himachal Pradesh","5","sun feb 23 05:16:43 +0000 2020"," so they blocked another arterial road in ncr demanding govt to take back caa and give them 15l aap leader supported shaheenbaghprotest amp delhi elected them result is jafrabad block road eat biryani amp make illogical demand to favour their religion"
"himachal Pradesh","0","sun feb 23 05:16:07 +0000 2020"," she is uneducated people in our india who dont want to read and understand of caa"
"himachal Pradesh","1312","sun feb 23 05:13:09 +0000 2020"," you exposed a desperate fake activist really bad, proud of you my friend super punchlines to upfront put out reality of caa which doesn’t impact any indian citizen leave alone a muslim caa is for those suffering religious persecution in afg, ban and pak"
"himachal Pradesh","0","sun feb 23 04:03:48 +0000 2020"," if warispathan is wrong then why till todate he is not arrested his party is with bjp and they don’t won’t peace drkafeelkorihakaro and this fellow wa arrested from mumbai “”see the fun without gun””aap 4"
"himachal Pradesh","2","sun feb 23 03:30:40 +0000 2020"," now it is high time for to bring in some law similar to the caa by ji to help few lakh pseudo secular people of india who shout slogan pakistan zindabad and who beloves terroristan is ideal for them to live and to help muslim community"
"himachal Pradesh","0","sun feb 23 01:21:19 +0000 2020"," where is the sold out organization humanrights geneva why dont these international organization and community respond on these kind of humanrightsviolations in pakistan a stupid"
"himachal Pradesh","1","sat feb 22 19:43:57 +0000 2020"," rt by opposing caa you r opposing citizenship to sikh christian hindu buddhist of undivided…"
"himachal Pradesh","1","sat feb 22 19:32:55 +0000 2020"," but you oppose the fact that caa is in such with what gandhiji promised the nonmuslims of the hostile country and do now support his advice of disbanding the congress you use gandhiji a an umbrella, open it to protect mu"
"himachal Pradesh","0","sat feb 22 18:13:07 +0000 2020"," what is this hypocrisy which is flaunting so openly in maharashtra u guy implement caa and promise support for npr but you request govts of other state to pa a resolution against do you guy have any"
"himachal Pradesh","0","sat feb 22 17:56:42 +0000 2020"," if we say no to discriminatory law like caa which offer protection to persecuted minorities, then let say yes to ucc uniform civil code and noreservation cause equality cool saynotonpr"
"himachal Pradesh","2021","sat feb 22 16:29:34 +0000 2020"," rt kerala will be at the forefront to protect the constitution and fundamental right with a suit in the supreme court a…"
"himachal Pradesh","1","sat feb 22 16:22:43 +0000 2020"," it not about caa it about modi amp which is coming down on ngo s and conversion lobby with their overseas funding"
"himachal Pradesh","0","sat feb 22 14:34:18 +0000 2020"," there is no objection to canadaðÿ‡¨ðÿ‡¦, america ðÿ‡ºðÿ‡¸ and other country flag being put on the car, then why on the flag of pakistanðÿ‡µðÿ‡° i ask caa"
"himachal Pradesh","0","sat feb 22 14:21:35 +0000 2020"," he doesnt seem to understand the difference between criticism and violation of caa law passed by the parliament he is supporting lawlessness of shaheenbaghprotest"
"himachal Pradesh","671","sat feb 22 14:09:31 +0000 2020"," rt if the amount of energy they spent on ‘not understanding caa’ and eating kudratikhana, wa spent on understanding and…"
"himachal Pradesh","0","sat feb 22 13:56:25 +0000 2020"," presstitutes are desperate to make shaheen bagh a success but it been exposed that islamic radical and communist extremist are controlling it ask them to list out their objection to caa, sold to medium wont ask this questi"
"himachal Pradesh","11","sat feb 22 12:47:25 +0000 2020"," rt protest have fizzled out and reduced to municipality problem road with g…"
"himachal Pradesh","1","sat feb 22 11:57:22 +0000 2020"," rt hss2020 thanks to for effectively trying and explaining the caa to but unfortunately dum…"
"himachal Pradesh","0","sat feb 22 11:54:11 +0000 2020"," feel the pain in her voice man ðÿ˜” how much traumatized these ppl must hv felt damn to such politician who just spreading shit abt caa and cant stand with our persecuted brother amp sister did anyone else noticed the background roar of"
"himachal Pradesh","56","sat feb 22 11:53:26 +0000 2020"," rt stopnpr stopnpr protest across the country by all community irrespective of the creed colour and caste, scream the…"
"himachal Pradesh","1","sat feb 22 11:50:45 +0000 2020"," hss2020 thanks to for effectively trying and explaining the caa to but unfortunately dump people will not understand howsoever one try"
