,Location,Retweet_Count,Date,Tweets
798,,0,Tue Feb 25 03:47:51 +0000 2020,"@BJP4India Why bring a law which is going to hurt your existence to power !!! Democracy is by the people ,of the people and for the people . Its not Dictatorship !!! #CAAProtest  #NRC  #CAA_NRC_Protests"
800,Delhi/bihar,1,Tue Feb 25 02:42:54 +0000 2020,"RT @syedrafi: @Delhiite_ This is Trailer of #NRC Implemented India, Where in Hindutva Goons &amp; Thugs will raid areas &amp; Decide and Declare yoâ€¦"
801,Hyderabad - India,1,Tue Feb 25 02:42:27 +0000 2020,"@Delhiite_ This is Trailer of #NRC Implemented India, Where in Hindutva Goons &amp; Thugs will raid areas &amp; Decide and Declare your Non Citizenship !  Why are these people allowed to Conduct Raids, Who authorized them ?  @PunePolice4U @PuneCityPolice "
807,United States,0,Tue Feb 25 00:29:08 +0000 2020,3/3 #NRC being mentioned is still under works &amp; even the draft of this #bill is not available .. so all these reports are just #speculations and not #journalism   seems you too are learning from the likes of  @sardesairajdeep @ndtv and  @IndiaToday
808,India,0,Mon Feb 24 21:23:35 +0000 2020,"@malludoc Bwahahahahaha!  As if SCOTRoI has been acting very independent and impartial, 'lately'.  And â€œ#NRCâ€ has not even started? I would've hated to use that word but given the extent of your laziness in fanning falsehoods: Typical #Bhakt worldview"
812,India,0,Mon Feb 24 20:29:45 +0000 2020,"@ReallySwara So one can't object CAA bill bcz its constitutionally passed. And also can't object #NRC bcz it hasn't been drafted yet, so whn shall 1 protest ? ðŸ¤”"
821,India,0,Mon Feb 24 18:39:36 +0000 2020,@SSanyal @DelhiPolice @CPDelhi @BJP4India @INCIndia @AamAadmiParty Sad that everyone seems to be sidestepping the #Violence . Shocked that @ArvindKejriwal stayed muted and passed the buck to @LtGovDelhi . Kejriwal must remember majority people voted for h
822,,0,Mon Feb 24 18:30:11 +0000 2020,@realDonaldTrump Mr.President you are missguided. You dont know about the real facts of india and Hindu terrorism? Kaahmir Is still under kerfew above 200 days. #Protest_against_Anti_CAA and #NRC. Hate against muslim and Christian &amp; No Religion freedo
830,,0,Mon Feb 24 18:13:18 +0000 2020,@megirish2001 These rioters are enemies of the country. They don't care about laws and problems of fellow citizens. They don't have trust on the Parliament and the democratically elected govt. They don't care about SC judgement. They are the reason why #N
832,"Bengaluru, India",0,Mon Feb 24 18:07:25 +0000 2020,@LastWeekTonight  I just saw your episode on Modi and @narendramodi have told that they wouldn't empose NRC also there is nothing in #NRC which says that only muslims would be kicked out it says whom so ever doesn't provide documents is kicked out #FakeNe
833,"Mumbai, India",0,Mon Feb 24 18:01:30 +0000 2020,"@iamjohnoliver @LastWeekTonight 2.The #CitizenshipAmendmentAct is to safeguard prosecuted minorities of Muslim majority #Pakistan and #Bangladesh. As #NRC, not enacted its effect can not be determined. #TrumpInIndia #JohnOliver"
847,"Gujarat, India",0,Mon Feb 24 16:59:26 +0000 2020,"Burnings a car showroom, home  and burning motorbike on the Road got to do with #NRC AND CAA protest. This is pure and simple Islamic terrorism on largest scale in Delhi. #DelhiPolice"
848,,0,Mon Feb 24 16:57:58 +0000 2020,"Its my India , And in this India I do not want any rule/bill which divides me from my friends , Which raises a question on my or their nationality, Which discriminates Majority and minority!  Our essence is Unity in Diversity!  Take back CAA and NRC!!  #NRC #CAA_NRCProtests"
853,Kashmir,0,Mon Feb 24 15:29:24 +0000 2020,"@realDonaldTrump Meet also #Shaheen bagh women protesters, who are on protest for more than 70 days. They are protesting against #CSS and #NRC. But govt is in denial mode"
854,,0,Mon Feb 24 15:24:00 +0000 2020,"Am I the only one who believes that @ReallySwara traveled through time,went to the future,read NRC draft and came back?   My therapist warned me about watching tooooooo much of sci fi content could transfigure my brain,i should have listened  #Swaraexposed #RubikaLiyaquat #NRC"
857,,0,Mon Feb 24 14:56:13 +0000 2020,"Now this is too much,I get it we should protest for the right thing but this is too much,Gandhi did this to remove British with peacefully and you few people creating chaos,Like,what has this #NRC did,Nothing,If you are Indian that's it,No one is removing you!!! #DelhiBurning"
864,India,0,Mon Feb 24 14:12:08 +0000 2020,@_sabanaqvi That is exactly what Pakistan wants  And that is exactly what Indian Muslims are doing  Do you need any other reason for #NRC ?
870,,6,Mon Feb 24 13:48:02 +0000 2020,"@centerofright The easiness with which firing incidents are taking place, i think the #NRC is a must. Until and unless, people are not registered and made accountable, these incidents will keep growing.  Illegal migrants are like sleeper cells. They need "
871,"Indore, India",0,Mon Feb 24 13:46:29 +0000 2020,"@SalmanNizami_ Arab treats you like begger, never included and accepted you are belongs to arab or real Arabs. They're know that you are the people who forcefully choose the idiology of Arabs. We know your DNA, TALWAR KE DAR SE SALWAR PAHNE WALE LOG. Hope"
878,"Lucknow, India",0,Mon Feb 24 12:46:37 +0000 2020,"Police man killed, public property destroy ..what u r doing...If u don't protect your state and india's capital...u r not C.M ..mr kajari waal..wear sarees and go underground.. leave the post ..#Delhi #NRC #delhigoverment"
879,  Karol Bagh  Delhi INDIA,0,Mon Feb 24 12:10:44 +0000 2020,INDIA is watching these things.. soon #UniformCivilCode will be implemented.. soon #NRC will be implemented. soon #antireligeousconversion bill will be implemented.. soon #pfi will be banned. just wait and see . now what these #liberals say if these things are implemented..
883,"Hyderabad, India",0,Mon Feb 24 11:29:27 +0000 2020,@MehboobaMufti #nrc badly required.  #Islamic_terrorism should be stopped and decimated.
885,India,0,Mon Feb 24 11:22:04 +0000 2020,"@pragyanfilms @BJP4Karnataka Again, #NRC is not a law. And if Mr Shah, the HM of India's words have no value to you, then fine. But his words have value to me cause he's in a public office, whose salary is paid by every single one of us."
893,Earth,0,Mon Feb 24 09:04:59 +0000 2020,@RanaAyyub just tag @realDonaldTrump in your tweet and tell that you are working for @washingtonpost  Will get deported without #NRC from #USA
895,Earth,0,Mon Feb 24 09:03:09 +0000 2020,@RanaAyyub just tag @realDonaldTrump in your tweet and tell that you are working for #USA #WashingtonPost   Will get deported without #NRC from #USA.
896,Earth,0,Mon Feb 24 08:56:13 +0000 2020,Dear honorable #cjibobde   Please help in deciding if it  is legal or illegal to block Roads by #ShaheenBaghProtest per law. Negotiation process helps when the parties are ready to listen and do not change goal post  with long list like  #Article370   #NRC  #NamasteyTrump .......
906,"Minnesota, USA",1,Mon Feb 24 07:01:58 +0000 2020,"Watch #LastWeekTonight episode on #Modi, his hindu nationalist intolerant agenda and #CAB and #NRC. Comedians are doing journalist's job. @ReallySwara @kunalkamra88 @sardesairajdeep @saurabhtop @RahulAsks @BDUTT @MnshaP @Memeghnad @SidhGanu @iamjohnoliver"
918,Delhi,0,Mon Feb 24 05:25:11 +0000 2020,"@BhavikaKapoor5 I too eager to see the DRAFT of #NRC and it's Provisions, if you have one.Please write something FACT based not your assumptions."
919,"Mumbai | Pune, India",0,Mon Feb 24 05:10:02 +0000 2020,"#NRC has horrifying provisions - #swarabhaskar. Wow! I really admire to the extent to which these celebs can go. She needs to first get the facts and knowledge straight, then needs to get thoughts straight. Looks like she was speaking of some imaginary draft."
926,"Lucknow, India",1,Mon Feb 24 03:29:04 +0000 2020,"The #NRC will effect every person and every religion, then why Muslim community only bothered about it.Illegal immigrants are not allowed in any country. There have been many movies on it as well, based on UK, they dont protest. If you are genuine then be confident #dontprotest"
928,India,1,Mon Feb 24 03:16:13 +0000 2020,RT @gulchainbali: On #NRC issue @narendramodi ji &amp; @AmitShah ji should play on front foot and instead of saying #NRC draft is not preparedâ€¦
929,India,1,Mon Feb 24 03:15:26 +0000 2020,On #NRC issue @narendramodi ji &amp; @AmitShah ji should play on front foot and instead of saying #NRC draft is not prepared yet they should say that soon they are coming with the draft to kick out jihadis who are illegally residing in india .
930,World Citizen,0,Mon Feb 24 02:39:16 +0000 2020,And the award for best silent movie goes to @DelhiPolice   What invertebrates! #DelhiPolice #NRC #BJP #BhrushtJoothiPatit
937,"Amaravati, AP, India - NJ, US",0,Sun Feb 23 23:40:08 +0000 2020,"@dhruv_rathee @aravindgogineni Isnâ€™t she too dramatic?  @AmitShah said in parliament that #NRC will be implemented EVENTUALLY.   No denying that but even before itâ€™s presented in parliament, worse not yet drafted, why this made up NRC and chaos?  IMO,"
941,Chandigarh,0,Sun Feb 23 21:11:18 +0000 2020,@khajushaik Dont be illiterate President said this for national census register and 2nd Amit Shah did for election propaganda and last our PM is clear on to the take of #NRC that it is not coming. And Assam NRC is by SC and further SC said CAA will not be
954,"Gurgaon, India",0,Sun Feb 23 17:50:58 +0000 2020,@rose_k01 @RubikaLiyaquat @ReallySwara you have any idea about the #NRC. You are totally exposed and just want political attention only. Tell me any country where NPR process is not followed. Tell me how much you give the tax or in your shows is anyone en
964,NE IND,0,Sun Feb 23 16:51:04 +0000 2020,"@advmonikaarora @narendramodi @AmitShah Absolutely right they're now well in strange and knows that #Hindus are politically divided They have planned &amp; equiped they don't bother ""we the people of India"" They become scared about of Hindus welfare by go"
980,,0,Sun Feb 23 14:43:20 +0000 2020,Smartphones have taken away our day to day communication with our loved ones  I am starting to get aggravated with the part where you just get loved liked emphasized and so on in responses with iPhone messages  #wordsmatter #nrc = not real communication
984,,1,Sun Feb 23 14:13:01 +0000 2020,"RT @g_a_z_a_l_a: @zoo_bear @RubikaLiyaquat Also, the entire process of preparing the NPR &amp; eventually the NRC is described in the Citizenshâ€¦"
991,India ,0,Sun Feb 23 13:41:04 +0000 2020,@raaz_akrishta @TheDeshBhakt @ReallySwara @RubikaLiyaquat Who is the Boss ? Modi ji . And once he said that there is no intention to bring #NRC  then why ... this hue and cry .
995,,0,Sun Feb 23 13:27:55 +0000 2020,"@ReallySwara Hi @ReallySwara, if you do not have draft even you didn't read single offical word of #NRC, then how can you say that, there are lot of horrible acts in #NRC. You are just a liar, fraud and a disgusting mentality person.  @RubikaLiyaquat  #Ma"
998,"Perth, Perth (WA)",0,Sun Feb 23 13:12:48 +0000 2020,@TheDeshBhakt @ReallySwara @RubikaLiyaquat So according to you everything you and RR media says is truth based on fear that dosenâ€™t exist @RubikaLiyaquat was clear with where is draft for #NRC dosent mean one cant frame one to implement crying then wold
1012,Delhi,0,Sun Feb 23 13:01:06 +0000 2020,@ReallySwara @ABPNews @abpnewshindi @ReallySwara it has been given in writing on the floor of house by @HMOIndia that there is no plan for #NRC as of now. Does #Parliament hold any value in your eyes?? Stop spreading lies and do some research on the subje
1017,"Bengaluru, India",6,Sun Feb 23 12:40:23 +0000 2020,"@ANI I compliment the courage of @RajThakre09  and the @mahanavsena   All Indians should have such courage. All residents should know their neighbors and if suspected illegal migrant, seek proof and inform police. #NRC_CAA_NPR #NRC"
1022,,0,Sun Feb 23 12:19:27 +0000 2020,@DaaruBaazMehta @RubikaLiyaquat @ReallySwara @ABPNews This jobless @ReallySwara is spreading hatred among Muslims against #NRC by spreading false rumours. #NRC is not yet drafted and she is talking of provisions included....Is she not trying to incite Mus
1042,India,1,Sun Feb 23 11:04:31 +0000 2020,RT @the_righty: Those who are comparing Assam NRC and misquoting its facts that on same basis it will be implemented over rest of the countâ€¦
1043,,1,Sun Feb 23 11:04:18 +0000 2020,"@zoo_bear @RubikaLiyaquat Also, the entire process of preparing the NPR &amp; eventually the NRC is described in the CitizenshipÂ (Registration of Citizens and Issue of National Identity Cards)Â Rules, 2003. Stop peddling lies @RubikaLiyaquat that there's"
1044,,0,Sun Feb 23 11:04:01 +0000 2020,"@ABPNews @RubikaLiyaquat This anchor should have been answered with only ""du shabd"". You can sensitise anyone but can't do to the bhakts!!  This is the BnD who had asked the PM for tonic and here asking @ReallySwara for #NRC."
1045,India,1,Sun Feb 23 11:03:47 +0000 2020,Those who are comparing Assam NRC and misquoting its facts that on same basis it will be implemented over rest of the country (yet to be introduced)  they should be deported on the very first line when actually NRC is implemented in country. #daravaneprovisions  #NRC
1048,BhÄratavarsha,0,Sun Feb 23 11:00:07 +0000 2020,@SethShruti @ReallySwara She put on an fabulous act... No wonder she is an actor... Super dialogues... Super confidence... Just lacked logic and basic intelligence. At the end of it she agreed CAA is disconnected and now she is fighting an opponent who is
1053,,1,Sun Feb 23 10:49:01 +0000 2020,RT @g_a_z_a_l_a: @FahadTISS @ReallySwara @waglenikhil @iFaridoon @HasibaAmin @SidrahDP @SaniaAhmad1111 @sushant_says @IndiasMuslims @IamOniâ€¦
1054,,1,Sun Feb 23 10:47:26 +0000 2020,@FahadTISS @ReallySwara @waglenikhil @iFaridoon @HasibaAmin @SidrahDP @SaniaAhmad1111 @sushant_says @IndiasMuslims @IamOnir @DhoopAshwini The rules for preparing #NRC are already provided under the Citizenship Act 1955 and the Citizenship (Regstn of Citiz
1055,,0,Sun Feb 23 10:44:49 +0000 2020,@HMOIndia PLS TAKE NOTE OF LYING ON #ABPConclave BY @ReallySwara ON #NRC DRAFT AND DEATH IN DETENTION CAMPS   @PMOIndia @sambitswaraj @rammadhavbjp WE MUST NOT ALLOW OPEN INCITEMENT BY SUCH #ANTINATIONALS ON NATIONAL TELEVISION  SHE IS NEARLY ABUSING ON T
1071,,0,Sun Feb 23 09:49:59 +0000 2020,@saahilmenghani @KapilMishra_IND I bet he'll come chanting slogans like Goli maro .... And create ruckus ! Then the police will arrest those protesting Against #NRC
1080,"Kota, India",0,Sun Feb 23 09:03:20 +0000 2020,"@dhruv_rathee I watched whole debate @dhruv_rathee and I hope you also enjoyed ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Why did you upload only a small part of debate? If @ReallySwara did good job, you should upload full debate ( at list link ). #NRC me itne itne itne...darawane"
1082,à¤¹à¤¿à¤‚à¤¦à¥à¤¸à¥à¤¤à¤¾à¤¨,0,Sun Feb 23 08:53:48 +0000 2020,@RubikaLiyaquat can ask questions to @ReallySwara regarding #NRC drafts and its implementation bt can she ask or debate with Amit Shah if they were not planning to get NRC why did he lied in Parliament House then abt it? #HainHimmat
